doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,97,98,22 | 21 | 23,21 | 22,3,2,720,boundary_multiple_tables,"21.—WESTERN AUSTRALIA.—NUMBER OF MALES RECORDED IN EACH STATISTICAL DISTRICT.—cont. | 22.—WESTERN AUSTRALIA.—NUMBER OF FEMALES RECORDED IN EACH STATISTICAL DISTRICT At the Census of 3rd April, 1911, Classified according to Schooling and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,98,99,22 | 21 | 23,22,3,1,721,ends,22.—WESTERN AUSTRALIA.—NUMBER OF FEMALES RECORDED IN EACH STATISTICAL DISTRICT—cont.,,,False,False,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,99,100,22 | 21 | 23,22,3,1,722,continues,22.—WESTERN AUSTRALIA.—NUMBER OF FEMALES RECORDED IN EACH STATISTICAL DISTRICT—cont.,,,False,False,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,100,101,23 | 22 | 24,22 | 23,3,2,723,boundary_multiple_tables,"Western Australia-Number of Females Recorded in each Statistical District, at the Census of 3rd April, 1911, Classified according to Schooling and Age | Western Australia- Number of Persons Recorded in each Statistical District, at the Census of 3rd April, 1911, Classified according to Schooling and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,101,102,23 | 22 | 24,23,3,1,724,ends,23.-WESTERN AUSTRALIA.-NUMBER OF PERSONS RECORDED IN EACH STATISTICAL DISTRICT.-cont.,,,False,False,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,102,103,23 | 22 | 24,23,3,1,725,continues,23.—WESTERN AUSTRALIA.—NUMBER OF PERSONS RECORDED IN EACH STATISTICAL DISTRICT—cont.,,,False,False,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,103,104,24 | 23 | 25,23 | 24,3,2,726,boundary_multiple_tables,"Western Australia- Number of Persons Recorded in each Statistical District, at the Census of 3rd April, 1911, Classified according to Schooling and Age | Tasmania-Number of Males Recorded in each Municipality, at the Census of 3rd April, 1911, Classified according to Schooling and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,104,105,24 | 23 | 25,24,3,1,727,continues,24.-TASMANIA.-NUMBER OF MALES RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,105,106,24 | 23 | 25,24,3,1,728,continues,"Tasmania-Number of Males Recorded in each Municipality, at the Census of 3rd April, 1911, Classified according to Schooling and Age",,,False,False,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,106,107,24 | 23 | 25,24,3,1,729,ends,24.-TASMANIA.-NUMBER OF MALES RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,107,108,24 | 23 | 25,24,3,1,730,continues,24.-TASMANIA.-NUMBER OF MALES RECORDED IN EACH MUNICIPALITY--continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,108,109,25 | 24 | 26,24 | 25,3,2,731,boundary_multiple_tables,"24.-TASMANIA.-NUMBER OF MALES RECORDED IN EACH MUNICIPALITY-continued. | 25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY At the Census of 3rd April, 1911, Classified according to Schooling and Age (Exclusive of Full-blooded Aboriginals).",,,True,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,109,110,25 | 24 | 26,25,3,1,732,continues,25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,110,111,25 | 24 | 26,25,3,1,733,continues,25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,111,112,25 | 24 | 26,25,3,1,734,continues,25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY-continued.,,,False,False,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,112,113,25 | 24 | 26,25,3,1,735,ends,25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,113,114,26 | 25 | 27,25 | 26,3,2,736,boundary_multiple_tables,25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY-continued. | 26.-TASMANIA.-NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY,,,True,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,114,115,26 | 25 | 27,26,3,1,737,continues,26.-TASMANIA.-NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,115,116,26 | 25 | 27,26,3,1,738,continues,26.-TASMANIA.-NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,116,117,26 | 25 | 27,26,3,1,739,continues,26.-TASMANIA.-NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,117,118,26 | 25 | 27,26,3,1,740,continues,26.-TASMANIA.-NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY-continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,118,119,27 | 26 | 28,26 | 27,3,2,741,boundary_multiple_tables,"26. - TASMANIA. - NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY -- continued. | 27. - NORTHERN TERRITORY. - NUMBER OF MALES RECORDED IN EACH COUNTY At the Census of 3rd April, 1911, Classified according to Schooling and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,119,120,28 | 27 | 29 | 30,28 | 29,4,2,742,boundary_multiple_tables,"Northern Territory-Number of Females Recorded in each County, at the Census of 3rd April, 1911, Classified according to Schooling and Age | Northern Territory-Number of Persons Recorded in each County, at the Census of 3rd April, 1911, Classified according to Schooling and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,120,121,30 | 29 | 31,30,3,1,743,complete_on_page,"30.-FEDERAL CAPITAL TERRITORY.-NUMBER OF PERSONS RECORDED IN EACH DIVISION At the Census of 3rd April, 1911, Classified according to Schooling, Age and Sex",,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,121,122,31 | 30 | 32,31,3,1,744,complete_on_page,31.—NUMBER OF ABORIGINAL MALES RECORDED IN EACH STATE AND TERRITORY OF THE COMMONWEALTH,,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,122,123,32 | 31 | 33,32,3,1,745,complete_on_page,"32.—NUMBER OF ABORIGINAL FEMALES RECORDED IN EACH STATE AND TERRITORY OF THE COMMONWEALTH, At the Census of 3rd April, 1911, Classified according to Schooling and Age.",,,False,True,True,1,,False,
1911_census_volume_ii_part_v_schooling,1911 Census - Volume II - Part V Schooling.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part V Schooling.pdf,124,123,124,33 | 32,33,2,1,746,complete_on_page,"Number of Aboriginal Persons Recorded in each State and Territory of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Schooling and Age",,,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,4,5,1 | 2,1,2,1,751,starts,"1.—MALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH, at the Census of 3rd April, 1911, Classified according to Religion",,I.—CHRISTIAN,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,5,6,1 | 2,1,2,1,752,continues,"Male Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,6,7,1 | 2,1,2,1,753,continues,"Male Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,7,8,1 | 2,1,2,1,754,continues,"Male Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",15.—OTHERS (Christian)—continued,,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,8,9,1 | 2,1,2,1,755,continues,"Male Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,1.-MALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH-continued,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,9,10,1 | 2,1,2,1,756,continues,1.—MALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,10,11,1 | 2,1,2,1,757,ends,1.—MALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,11,12,2 | 1 | 3,2,3,1,758,continues,"Female Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,12,13,2 | 1 | 3,2,3,1,759,continues,"Female Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,13,14,2 | 1 | 3,2,3,1,730,continues,2.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued,,,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,14,15,2 | 1 | 3,2,3,1,761,continues,2.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued,15.—OTHERS (Christian)—continued,,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,15,16,2 | 1 | 3,2,3,1,762,continues,"Female Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,15.-OTHERS (Christian)-continued,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,16,17,2 | 1 | 3,2,3,1,763,continues,2.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued,,III.—INDEFINITE,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,17,18,3 | 2 | 4,2 | 3,3,2,764,boundary_multiple_tables,"2.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued | 3.—TOTAL POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH At the Census of 3rd April, 1911, Classified according to Religion",,,True,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,18,19,3 | 2 | 4,3,3,1,765,continues,"Total Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,3.-METHODIST,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,19,20,3 | 2 | 4,3,3,1,766,continues,"Total Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,20,21,3 | 2 | 4,3,3,1,767,continues,3.—TOTAL POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,13. Greek Catholic to 15. Others (Christian),False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,21,22,3 | 2 | 4,3,3,1,768,continues,3.—TOTAL POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,22,23,3 | 2 | 4,3,3,1,769,continues,"Total Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Religion",,,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,23,24,3 | 2 | 4,3,3,1,770,ends,3.—TOTAL POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued,,,False,False,True,1,,False,
1911_census_volume_ii_part_vi_religions,1911 Census - Volume II - Part VI Religions.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VI Religions.pdf,119,24,25,4 | 3 | 5,4,3,1,771,complete_on_page,"4. POPULATION OF THE COMMONWEALTH, at the Censuses of 1891, 1901, and 1911, Classified according to Religion and Sex",,,False,True,True,1,,False,
